JAVA,XML
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.control_backward,def://app/src/main/res/layout/activity_player_queue_control.xml//RelativeLayout/RelativeLayout/ImageButton/android:id//@+id\/control_backward
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.control_backward,def://app/src/main/res/layout-land/activity_player_queue_control.xml//RelativeLayout/RelativeLayout/RelativeLayout/ImageButton/android:id//@+id\/control_backward
use://app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.stepSizeFivePercent,def://app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/LinearLayout/TextView/android:id//@+id\/stepSizeFivePercent
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/play_queue_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_stream_playlist_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/dialog_title.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_stream_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_stream_playlist_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_channel_mini_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_channel_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalPlaylistStreamItemHolder.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_channel_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/util/NavigationHelper.java//R.id.fragment_holder,def://app/src/main/res/layout/settings_layout.xml//RelativeLayout/FrameLayout/android:id//@+id\/fragment_holder
use://app/src/main/java/org/schabi/newpipe/util/NavigationHelper.java//R.id.fragment_holder,def://app/src/main/res/layout/activity_main.xml//androidx.drawerlayout.widget.DrawerLayout/FrameLayout/FrameLayout/android:id//@+id\/fragment_holder
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.video_button,def://app/src/main/res/layout/download_dialog.xml//RelativeLayout/RadioGroup/RadioButton/android:id//@+id\/video_button
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.menu_options_about_group,def://app/src/main/res/menu/drawer_items.xml//menu/group/android:id//@+id\/menu_options_about_group
use://app/src/main/java/org/schabi/newpipe/fragments/list/search/SearchFragment.java//R.id.toolbar_search_edit_text,def://app/src/main/res/layout/toolbar_search_layout.xml//FrameLayout/EditText/android:id//@+id\/toolbar_search_edit_text
use://app/src/main/java/org/schabi/newpipe/fragments/list/playlist/PlaylistFragment.java//R.id.playlist_ctrl_play_popup_button,def://app/src/main/res/layout/playlist_control.xml//LinearLayout/LinearLayout/android:id//@+id\/playlist_ctrl_play_popup_button
use://app/src/main/java/org/schabi/newpipe/info_list/holder/StreamMiniInfoItemHolder.java//R.id.itemUploaderView,def://app/src/main/res/layout/list_playlist_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemUploaderView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/StreamMiniInfoItemHolder.java//R.id.itemUploaderView,def://app/src/main/res/layout/list_stream_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemUploaderView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/StreamMiniInfoItemHolder.java//R.id.itemUploaderView,def://app/src/main/res/layout/list_playlist_item.xml//RelativeLayout/TextView/android:id//@+id\/itemUploaderView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/StreamMiniInfoItemHolder.java//R.id.itemUploaderView,def://app/src/main/res/layout/list_playlist_mini_item.xml//RelativeLayout/TextView/android:id//@+id\/itemUploaderView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/StreamMiniInfoItemHolder.java//R.id.itemUploaderView,def://app/src/main/res/layout/list_stream_mini_item.xml//RelativeLayout/TextView/android:id//@+id\/itemUploaderView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/StreamMiniInfoItemHolder.java//R.id.itemUploaderView,def://app/src/main/res/layout/list_stream_item.xml//RelativeLayout/TextView/android:id//@+id\/itemUploaderView
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.action_play_with_kodi,def://app/src/main/res/menu/video_detail_menu.xml//menu/item/android:id//@+id\/action_play_with_kodi
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.drawer_header_action_button,def://app/src/main/res/layout/drawer_header.xml//RelativeLayout/Button/android:id//@+id\/drawer_header_action_button
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.drawer_header_action_button,def://app/src/main/res/layout-v21/drawer_header.xml//RelativeLayout/Button/android:id//@+id\/drawer_header_action_button
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationProgressBar,def://app/src/main/res/layout/player_notification.xml//FrameLayout/ProgressBar/android:id//@+id\/notificationProgressBar
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationProgressBar,def://app/src/main/res/layout/player_notification_expanded.xml//RelativeLayout/ProgressBar/android:id//@+id\/notificationProgressBar
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_download,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_download
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_download,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_download
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_uploader_root_layout,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/LinearLayout/android:id//@+id\/detail_uploader_root_layout
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_uploader_root_layout,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/LinearLayout/android:id//@+id\/detail_uploader_root_layout
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_uploader_root_layout,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/LinearLayout/android:id//@+id\/detail_uploader_root_layout
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_uploader_root_layout,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/LinearLayout/android:id//@+id\/detail_uploader_root_layout
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.toolbar,def://app/src/main/res/layout/toolbar_layout.xml//LinearLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.toolbar,def://app/src/main/res/layout/activity_recaptcha.xml//RelativeLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.toolbar,def://app/src/main/res/layout/activity_about.xml//androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.toolbar,def://app/src/main/res/layout-land/activity_player_queue_control.xml//RelativeLayout/com.google.android.material.appbar.AppBarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.toolbar,def://app/src/main/res/layout/activity_player_queue_control.xml//RelativeLayout/com.google.android.material.appbar.AppBarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.menu_options_about_group,def://app/src/main/res/menu/drawer_items.xml//menu/group/android:id//@+id\/menu_options_about_group
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.menu_tabs_group,def://app/src/main/res/menu/drawer_items.xml//menu/group/android:id//@+id\/menu_tabs_group
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.video_audio_group,def://app/src/main/res/layout/download_dialog.xml//RelativeLayout/RadioGroup/android:id//@+id\/video_audio_group
use://app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.pitchCurrentText,def://app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/pitchCurrentText
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.play_queue,def://app/src/main/res/layout/activity_player_queue_control.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/play_queue
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.play_queue,def://app/src/main/res/layout-land/activity_player_queue_control.xml//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id//@+id\/play_queue
use://app/src/main/java/org/schabi/newpipe/fragments/list/search/SearchFragment.java//R.id.suggestions_panel,def://app/src/main/res/layout/fragment_search.xml//RelativeLayout/LinearLayout/android:id//@+id\/suggestions_panel
use://app/src/main/java/us/shandian/giga/ui/adapter/MissionAdapter.java//R.id.start,def://app/src/main/res/menu/mission.xml//menu/item/android:id//@+id\/start
use://app/src/main/java/org/schabi/newpipe/local/playlist/LocalPlaylistFragment.java//R.id.playlist_control,def://app/src/main/res/layout/playlist_control.xml//LinearLayout/android:id//@+id\/playlist_control
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.menu_tabs_group,def://app/src/main/res/menu/drawer_items.xml//menu/group/android:id//@+id\/menu_tabs_group
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_thumbs_down_count_view,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/detail_thumbs_down_count_view
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_thumbs_down_count_view,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/detail_thumbs_down_count_view
use://app/src/main/java/org/schabi/newpipe/settings/tabs/ChooseTabsFragment.java//R.id.tabName,def://app/src/main/res/layout/list_choose_tabs_dialog.xml//RelativeLayout/TextView/android:id//@+id\/tabName
use://app/src/main/java/org/schabi/newpipe/settings/tabs/ChooseTabsFragment.java//R.id.tabName,def://app/src/main/res/layout/list_choose_tabs.xml//androidx.cardview.widget.CardView/RelativeLayout/TextView/android:id//@+id\/tabName
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalStatisticStreamItemHolder.java//R.id.itemUploaderView,def://app/src/main/res/layout/list_playlist_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemUploaderView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalStatisticStreamItemHolder.java//R.id.itemUploaderView,def://app/src/main/res/layout/list_stream_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemUploaderView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalStatisticStreamItemHolder.java//R.id.itemUploaderView,def://app/src/main/res/layout/list_playlist_item.xml//RelativeLayout/TextView/android:id//@+id\/itemUploaderView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalStatisticStreamItemHolder.java//R.id.itemUploaderView,def://app/src/main/res/layout/list_playlist_mini_item.xml//RelativeLayout/TextView/android:id//@+id\/itemUploaderView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalStatisticStreamItemHolder.java//R.id.itemUploaderView,def://app/src/main/res/layout/list_stream_mini_item.xml//RelativeLayout/TextView/android:id//@+id\/itemUploaderView
use://app/src/main/java/org/schabi/newpipe/local/holder/LocalStatisticStreamItemHolder.java//R.id.itemUploaderView,def://app/src/main/res/layout/list_stream_item.xml//RelativeLayout/TextView/android:id//@+id\/itemUploaderView
use://app/src/main/java/org/schabi/newpipe/player/PopupVideoPlayer.java//R.id.notificationCover,def://app/src/main/res/layout/player_notification.xml//FrameLayout/LinearLayout/ImageView/android:id//@+id\/notificationCover
use://app/src/main/java/org/schabi/newpipe/player/PopupVideoPlayer.java//R.id.notificationCover,def://app/src/main/res/layout/player_notification_expanded.xml//RelativeLayout/ImageView/android:id//@+id\/notificationCover
use://app/src/main/java/org/schabi/newpipe/player/PopupVideoPlayer.java//R.id.notificationCover,def://app/src/main/res/layout/player_popup_notification.xml//LinearLayout/ImageView/android:id//@+id\/notificationCover
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.subtitle_button,def://app/src/main/res/layout/download_dialog.xml//RelativeLayout/RadioGroup/RadioButton/android:id//@+id\/subtitle_button
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.toolbar,def://app/src/main/res/layout/toolbar_layout.xml//LinearLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
